date_start,date_end,pollster,poll_sponsor,poll_type,poll_subject,question_text,population,party,sample_size,pct_approve,pct_disapprove,poll_url
2020-06-26,2020-06-28,Change Research,,0,Trump,Do you approve or disapprove of the job Donald Trump is doing handling each of the following issues: The coronavirus,lv,all,1663.0,41.0,59.0,https://www.changeresearch.com/post/states-of-play-battleground-wave-8
2020-06-22,2020-06-28,Hart Research Associates,Protect Our Care,0,Trump,Do you approve or disapprove of the way Donald Trump (FORM A: is dealing) (FORM B: has dealt) with the coronavirus?,lv,all,1000.0,40.0,60.0,https://www.protectourcare.org/wp-content/uploads/2020/06/FI12961-POC-Covid-19-June-2020.pdf
2020-06-23,2020-06-27,Øptimus,,1,Trump,"In general, do you approve or disapprove of President Donald Trump’s handling of the coronavirus outbreak?",a,all,999.0,39.1,60.9,https://github.com/optimus-forecasting-and-polling/0ptimus-Coronavirus-Tracking/tree/master/June-29-2020
2020-06-23,2020-06-27,Øptimus,,1,Trump,"In general, do you approve or disapprove of President Donald Trump’s handling of the coronavirus outbreak?",a,R,284.715,81.8,18.2,https://github.com/optimus-forecasting-and-polling/0ptimus-Coronavirus-Tracking/tree/master/June-29-2020
2020-06-23,2020-06-27,Øptimus,,1,Trump,"In general, do you approve or disapprove of President Donald Trump’s handling of the coronavirus outbreak?",a,D,349.65,10.8,89.1,https://github.com/optimus-forecasting-and-polling/0ptimus-Coronavirus-Tracking/tree/master/June-29-2020
2020-06-23,2020-06-27,Øptimus,,1,Trump,"In general, do you approve or disapprove of President Donald Trump’s handling of the coronavirus outbreak?",a,I,362.637,34.8,65.3,https://github.com/optimus-forecasting-and-polling/0ptimus-Coronavirus-Tracking/tree/master/June-29-2020
2020-06-23,2020-06-26,YouGov,CBS News,0,Trump,How would you rate the job Donald Trump is doing handling the coronavirus outbreak?,a,D,646.0,11.0,89.0,https://drive.google.com/file/d/1l0XruPxbVV8mBoT0mpmeLk4AmbnkIGeH/view
2020-06-23,2020-06-26,YouGov,CBS News,0,Trump,How would you rate the job Donald Trump is doing handling the coronavirus outbreak?,a,I,588.0,41.0,59.0,https://drive.google.com/file/d/1l0XruPxbVV8mBoT0mpmeLk4AmbnkIGeH/view
2020-06-23,2020-06-26,YouGov,CBS News,0,Trump,How would you rate the job Donald Trump is doing handling the coronavirus outbreak?,a,R,504.0,83.0,17.0,https://drive.google.com/file/d/1l0XruPxbVV8mBoT0mpmeLk4AmbnkIGeH/view
2020-06-23,2020-06-26,YouGov,CBS News,0,Trump,How would you rate the job Donald Trump is doing handling the coronavirus outbreak?,a,all,2009.0,41.0,59.0,https://drive.google.com/file/d/1l0XruPxbVV8mBoT0mpmeLk4AmbnkIGeH/view
2020-06-24,2020-06-25,YouGov,Yahoo News,0,Trump,Do you approve or disapprove of President Trump’s handling of the following things? Coronavirus,a,all,1507.0,39.0,55.0,https://docs.cdn.yougov.com/ove5ckbw84/20200626_yahoo_race_politics_crosstabs.pdf
2020-06-24,2020-06-25,YouGov,Yahoo News,0,Trump,Do you approve or disapprove of President Trump’s handling of the following things? Coronavirus,a,R,379.0,82.0,15.0,https://docs.cdn.yougov.com/ove5ckbw84/20200626_yahoo_race_politics_crosstabs.pdf
2020-06-24,2020-06-25,YouGov,Yahoo News,0,Trump,Do you approve or disapprove of President Trump’s handling of the following things? Coronavirus,a,D,502.0,14.0,83.0,https://docs.cdn.yougov.com/ove5ckbw84/20200626_yahoo_race_politics_crosstabs.pdf
2020-06-24,2020-06-25,YouGov,Yahoo News,0,Trump,Do you approve or disapprove of President Trump’s handling of the following things? Coronavirus,a,I,452.0,36.0,59.0,https://docs.cdn.yougov.com/ove5ckbw84/20200626_yahoo_race_politics_crosstabs.pdf
2020-06-18,2020-06-24,Nationscape,,0,Trump,Do you approve or disapprove of Donald Trump’s handling of the coronavirus outbreak?,a,all,8000.0,39.0,53.0,https://www.voterstudygroup.org/covid-19-updates
2020-06-18,2020-06-24,Nationscape,,0,Trump,Do you approve or disapprove of Donald Trump’s handling of the coronavirus outbreak?,a,R,2300.0,77.0,19.0,https://www.voterstudygroup.org/covid-19-updates
2020-06-18,2020-06-24,Nationscape,,0,Trump,Do you approve or disapprove of Donald Trump’s handling of the coronavirus outbreak?,a,D,2800.0,13.0,85.0,https://www.voterstudygroup.org/covid-19-updates
2020-06-18,2020-06-24,Nationscape,,0,Trump,Do you approve or disapprove of Donald Trump’s handling of the coronavirus outbreak?,a,I,2300.0,27.0,51.0,https://www.voterstudygroup.org/covid-19-updates
2020-06-22,2020-06-23,HarrisX,Hill.TV,0,Trump,Handling the coronavirus outbreak - Do you approve or disapprove of the job President Trump is doing on ...?,rv,I,276.0,43.0,57.0,https://thehill.com/hilltv/what-americas-thinking/505465-poll-record-number-of-voter-disapprove-of-trumps-handling-of
2020-06-21,2020-06-23,YouGov,Economist,0,Trump,Do you approve or disapprove of Donald Trump’s handling of COVID-19 outbreak?,a,I,576.0,29.0,54.0,https://docs.cdn.yougov.com/cjd35jrh5o/econTabReport.pdf
2020-06-21,2020-06-23,YouGov,Economist,0,Trump,Do you approve or disapprove of Donald Trump’s handling of COVID-19 outbreak?,a,D,531.0,15.0,79.0,https://docs.cdn.yougov.com/cjd35jrh5o/econTabReport.pdf
2020-06-21,2020-06-23,YouGov,Economist,0,Trump,Do you approve or disapprove of Donald Trump’s handling of COVID-19 outbreak?,a,R,389.0,84.0,13.0,https://docs.cdn.yougov.com/cjd35jrh5o/econTabReport.pdf
2020-06-21,2020-06-23,YouGov,Economist,0,Trump,Do you approve or disapprove of Donald Trump’s handling of COVID-19 outbreak?,a,all,1500.0,39.0,51.0,https://docs.cdn.yougov.com/cjd35jrh5o/econTabReport.pdf
2020-06-22,2020-06-23,Ipsos (online),Reuters,0,Trump,Do you approve or disapprove about the way Donald Trump is handling the following issues? Coronavirus/COVID-19,a,all,1115.0,37.0,58.0,https://www.reuters.com/article/us-usa-election-trump-poll/approval-of-trumps-coronavirus-response-sinks-to-lowest-on-record-amid-surge-in-cases-reuters-ipsos-poll-idUSKBN23V1FY
2020-06-23,2020-06-23,Data for Progress,,0,Trump,"For each person or group, say whether you approve or disapprove of the way they are handling the coronavirus pandemic: President Donald Trump",a,D,369.0,17.95,78.46,https://docs.google.com/spreadsheets/d/1jqgTFa89Ef_7Nx_s5CqGj_aYciJkukoSnihIjoU8r4I/edit
2020-06-22,2020-06-23,HarrisX,Hill.TV,0,Trump,Handling the coronavirus outbreak - Do you approve or disapprove of the job President Trump is doing on ...?,rv,D,352.0,15.0,85.0,https://thehill.com/hilltv/what-americas-thinking/505465-poll-record-number-of-voter-disapprove-of-trumps-handling-of
2020-06-22,2020-06-23,HarrisX,Hill.TV,0,Trump,Handling the coronavirus outbreak - Do you approve or disapprove of the job President Trump is doing on ...?,rv,all,951.0,43.0,57.0,https://thehill.com/hilltv/what-americas-thinking/505465-poll-record-number-of-voter-disapprove-of-trumps-handling-of
2020-06-23,2020-06-23,Data for Progress,,0,Trump,"For each person or group, say whether you approve or disapprove of the way they are handling the coronavirus pandemic: President Donald Trump",a,all,855.0,45.56,50.02,https://docs.google.com/spreadsheets/d/1jqgTFa89Ef_7Nx_s5CqGj_aYciJkukoSnihIjoU8r4I/edit
2020-06-23,2020-06-23,Data for Progress,,0,Trump,"For each person or group, say whether you approve or disapprove of the way they are handling the coronavirus pandemic: President Donald Trump",a,R,378.0,84.67,13.16,https://docs.google.com/spreadsheets/d/1jqgTFa89Ef_7Nx_s5CqGj_aYciJkukoSnihIjoU8r4I/edit
2020-06-22,2020-06-23,HarrisX,Hill.TV,0,Trump,Handling the coronavirus outbreak - Do you approve or disapprove of the job President Trump is doing on ...?,rv,R,304.0,76.0,24.0,https://thehill.com/hilltv/what-americas-thinking/505465-poll-record-number-of-voter-disapprove-of-trumps-handling-of
2020-06-18,2020-06-22,Global Strategy Group/GBAO/Navigator Research,,0,Trump,Do you approve or disapprove of the way that Donald Trump is handling the coronavirus pandemic?,rv,D,564.59,10.0,89.0,https://navigatorresearch.org/wp-content/uploads/2020/06/Navigating-Coronavirus-Full-Topline-F06.24.20.pdf
2020-06-17,2020-06-22,Siena College/NYT Upshot,,0,Trump,"Next, tell me whether you approve or disapprove of the way Donald Trump is handling each of the following issues: - The coronavirus pandemic",rv,I,441.21,33.0,63.0,https://scri.siena.edu/wp-content/uploads/2020/06/US0620-Crosstabs062420_84731937.pdf
2020-06-17,2020-06-22,Siena College/NYT Upshot,,0,Trump,"Next, tell me whether you approve or disapprove of the way Donald Trump is handling each of the following issues: - The coronavirus pandemic",rv,D,467.95,8.0,89.0,https://scri.siena.edu/wp-content/uploads/2020/06/US0620-Crosstabs062420_84731937.pdf
2020-06-17,2020-06-22,Siena College/NYT Upshot,,0,Trump,"Next, tell me whether you approve or disapprove of the way Donald Trump is handling each of the following issues: - The coronavirus pandemic",rv,R,347.62,86.0,12.0,https://scri.siena.edu/wp-content/uploads/2020/06/US0620-Crosstabs062420_84731937.pdf
2020-06-17,2020-06-22,Siena College/NYT Upshot,,0,Trump,"Next, tell me whether you approve or disapprove of the way Donald Trump is handling each of the following issues: - The coronavirus pandemic",rv,all,1337.0,38.0,58.0,https://scri.siena.edu/wp-content/uploads/2020/06/US0620-Crosstabs062420_84731937.pdf
2020-06-18,2020-06-22,Global Strategy Group/GBAO/Navigator Research,,0,Trump,Do you approve or disapprove of the way that Donald Trump is handling the coronavirus pandemic?,rv,I,288.86,30.0,63.0,https://navigatorresearch.org/wp-content/uploads/2020/06/Navigating-Coronavirus-Full-Topline-F06.24.20.pdf
2020-06-18,2020-06-22,Global Strategy Group/GBAO/Navigator Research,,0,Trump,Do you approve or disapprove of the way that Donald Trump is handling the coronavirus pandemic?,rv,R,472.68,82.0,15.0,https://navigatorresearch.org/wp-content/uploads/2020/06/Navigating-Coronavirus-Full-Topline-F06.24.20.pdf
2020-06-18,2020-06-22,Global Strategy Group/GBAO/Navigator Research,,0,Trump,Do you approve or disapprove of the way that Donald Trump is handling the coronavirus pandemic?,rv,all,1313.0,42.0,56.0,https://navigatorresearch.org/wp-content/uploads/2020/06/Navigating-Coronavirus-Full-Topline-F06.24.20.pdf
2020-06-19,2020-06-22,YouGov,Huffington Post,0,Trump,Do you approve or disapprove of the way President Trump is handling issues related to the coronavirus?,a,I,394.0,35.0,51.0,https://docs.cdn.yougov.com/mksvh1nepl/tabs_HP_Coronavirus_20200619.pdf
2020-06-19,2020-06-22,YouGov,Huffington Post,0,Trump,Do you approve or disapprove of the way President Trump is handling issues related to the coronavirus?,a,D,358.0,11.0,86.0,https://docs.cdn.yougov.com/mksvh1nepl/tabs_HP_Coronavirus_20200619.pdf
2020-06-19,2020-06-22,YouGov,Huffington Post,0,Trump,Do you approve or disapprove of the way President Trump is handling issues related to the coronavirus?,a,R,236.0,81.0,11.0,https://docs.cdn.yougov.com/mksvh1nepl/tabs_HP_Coronavirus_20200619.pdf
2020-06-19,2020-06-22,YouGov,Huffington Post,0,Trump,Do you approve or disapprove of the way President Trump is handling issues related to the coronavirus?,a,all,1000.0,41.0,51.0,https://docs.cdn.yougov.com/mksvh1nepl/tabs_HP_Coronavirus_20200619.pdf
2020-06-18,2020-06-21,Morning Consult,,0,Trump,Do you approve or disapprove of the job each of the following is doing in handling the spread of coronavirus in the United States? President Donald Trump,rv,I,600.0,33.0,57.0,https://assets.morningconsult.com/wp-uploads/2020/07/14101853/200674_crosstabs_CORONAVIRUS_CONTENT_RVs_v2_JB.pdf
2020-06-18,2020-06-21,Morning Consult,,0,Trump,Do you approve or disapprove of the job each of the following is doing in handling the spread of coronavirus in the United States? President Donald Trump,rv,D,765.0,8.0,89.0,https://assets.morningconsult.com/wp-uploads/2020/07/14101853/200674_crosstabs_CORONAVIRUS_CONTENT_RVs_v2_JB.pdf
2020-06-18,2020-06-21,Morning Consult,,0,Trump,Do you approve or disapprove of the job each of the following is doing in handling the spread of coronavirus in the United States? President Donald Trump,rv,all,1995.0,38.0,55.0,https://assets.morningconsult.com/wp-uploads/2020/07/14101853/200674_crosstabs_CORONAVIRUS_CONTENT_RVs_v2_JB.pdf
2020-06-18,2020-06-21,Morning Consult,,0,Trump,Do you approve or disapprove of the job each of the following is doing in handling the spread of coronavirus in the United States? President Donald Trump,rv,R,630.0,80.0,15.0,https://assets.morningconsult.com/wp-uploads/2020/07/14101853/200674_crosstabs_CORONAVIRUS_CONTENT_RVs_v2_JB.pdf
2020-06-19,2020-06-21,Morning Consult,Politico,0,Trump,How would you rate each of the following on their handling of the coronavirus? President Donald Trump,rv,D,757.0,8.0,88.0,https://www.politico.com/f/?id=00000172-e2ee-d07a-a7f7-eeffd9490000
2020-06-19,2020-06-21,Morning Consult,Politico,0,Trump,How would you rate each of the following on their handling of the coronavirus? President Donald Trump,rv,I,638.0,29.0,63.0,https://www.politico.com/f/?id=00000172-e2ee-d07a-a7f7-eeffd9490000
2020-06-19,2020-06-21,Morning Consult,Politico,0,Trump,How would you rate each of the following on their handling of the coronavirus? President Donald Trump,rv,R,593.0,73.0,22.0,https://www.politico.com/f/?id=00000172-e2ee-d07a-a7f7-eeffd9490000
2020-06-19,2020-06-21,Morning Consult,Politico,0,Trump,How would you rate each of the following on their handling of the coronavirus? President Donald Trump,rv,all,1988.0,34.0,60.0,https://www.politico.com/f/?id=00000172-e2ee-d07a-a7f7-eeffd9490000
2020-06-17,2020-06-20,American Research Group,,0,Trump,Do you approve or disapprove of the way Donald Trump is handling the coronavirus outbreak?,a,all,1100.0,37.0,58.0,https://americanresearchgroup.com/economy/
2020-06-17,2020-06-20,American Research Group,,0,Trump,Do you approve or disapprove of the way Donald Trump is handling the coronavirus outbreak?,a,I,380.0,38.0,55.0,https://americanresearchgroup.com/economy/
2020-06-17,2020-06-20,American Research Group,,0,Trump,Do you approve or disapprove of the way Donald Trump is handling the coronavirus outbreak?,a,R,257.0,74.0,22.0,https://americanresearchgroup.com/economy/
2020-06-17,2020-06-20,American Research Group,,0,Trump,Do you approve or disapprove of the way Donald Trump is handling the coronavirus outbreak?,a,D,356.0,9.0,87.0,https://americanresearchgroup.com/economy/
2020-06-17,2020-06-18,Ipsos (online),ABC News,0,Trump,Do you approve or disapprove of the way Donald Trump is handling the response to the coronavirus (COVID-19)?,a,all,727.0,41.0,58.0,https://abcnews.go.com/Politics/approval-trumps-coronavirus-response-underwater-returns-campaign-trail/story?id=71351241
2020-06-17,2020-06-18,Ipsos (online),ABC News,0,Trump,Do you approve or disapprove of the way Donald Trump is handling the response to the coronavirus (COVID-19)?,a,I,288.0,40.0,59.0,https://abcnews.go.com/Politics/approval-trumps-coronavirus-response-underwater-returns-campaign-trail/story?id=71351241
2020-06-17,2020-06-18,Ipsos (online),ABC News,0,Trump,Do you approve or disapprove of the way Donald Trump is handling the response to the coronavirus (COVID-19)?,a,D,259.0,6.0,94.0,https://abcnews.go.com/Politics/approval-trumps-coronavirus-response-underwater-returns-campaign-trail/story?id=71351241
2020-06-17,2020-06-18,Ipsos (online),ABC News,0,Trump,Do you approve or disapprove of the way Donald Trump is handling the response to the coronavirus (COVID-19)?,a,R,138.0,90.0,10.0,https://abcnews.go.com/Politics/approval-trumps-coronavirus-response-underwater-returns-campaign-trail/story?id=71351241
2020-06-17,2020-06-18,Harris Poll,Harvard,0,Trump,Do you approve or disapprove of the job President Trump is doing on ...? Reacting to coronavirus,rv,all,1886.0,44.0,56.0,https://harvardharrispoll.com/wp-content/uploads/2020/07/HHP_June2020_Crosstabs_RegisteredVoters.pdf
2020-06-17,2020-06-18,Harris Poll,Harvard,0,Trump,Do you approve or disapprove of the job President Trump is doing on ...? Reacting to coronavirus,rv,I,545.0,38.0,62.0,https://harvardharrispoll.com/wp-content/uploads/2020/07/HHP_June2020_Crosstabs_RegisteredVoters.pdf
2020-06-17,2020-06-18,Harris Poll,Harvard,0,Trump,Do you approve or disapprove of the job President Trump is doing on ...? Reacting to coronavirus,rv,D,706.0,22.0,78.0,https://harvardharrispoll.com/wp-content/uploads/2020/07/HHP_June2020_Crosstabs_RegisteredVoters.pdf
2020-06-17,2020-06-18,Harris Poll,Harvard,0,Trump,Do you approve or disapprove of the job President Trump is doing on ...? Reacting to coronavirus,rv,R,587.0,75.0,25.0,https://harvardharrispoll.com/wp-content/uploads/2020/07/HHP_June2020_Crosstabs_RegisteredVoters.pdf
2020-06-11,2020-06-17,Nationscape,,0,Trump,Do you approve or disapprove of Donald Trump’s handling of the coronavirus outbreak?,a,R,2300.0,78.0,19.0,https://www.voterstudygroup.org/covid-19-updates
2020-06-11,2020-06-17,Nationscape,,0,Trump,Do you approve or disapprove of Donald Trump’s handling of the coronavirus outbreak?,a,D,2800.0,13.0,84.0,https://www.voterstudygroup.org/covid-19-updates
2020-06-11,2020-06-17,Nationscape,,0,Trump,Do you approve or disapprove of Donald Trump’s handling of the coronavirus outbreak?,a,I,2300.0,27.0,50.0,https://www.voterstudygroup.org/covid-19-updates
2020-06-11,2020-06-17,Nationscape,,0,Trump,Do you approve or disapprove of Donald Trump’s handling of the coronavirus outbreak?,a,all,8000.0,40.0,54.0,https://www.voterstudygroup.org/covid-19-updates
2020-06-13,2020-06-16,Fox News,,0,Trump,Do you approve or disapprove of the way each of the following have responded to the coronavirus pandemic? President Donald Trump,rv,D,631.21,12.0,87.0,https://static.foxnews.com/foxnews.com/content/uploads/2020/06/Fox_June-13-16-2020_Complete_National_Topline_June-19-Release.pdf
2020-06-09,2020-06-16,Øptimus,,1,Trump,"In general, do you approve or disapprove of President Donald Trump’s handling of the coronavirus outbreak?",a,I,596.046,43.2,56.8,https://github.com/optimus-forecasting-and-polling/0ptimus-Coronavirus-Tracking/tree/master/June-18-2020
2020-06-09,2020-06-16,Øptimus,,1,Trump,"In general, do you approve or disapprove of President Donald Trump’s handling of the coronavirus outbreak?",a,D,574.7,15.8,84.3,https://github.com/optimus-forecasting-and-polling/0ptimus-Coronavirus-Tracking/tree/master/June-18-2020
2020-06-09,2020-06-16,Øptimus,,1,Trump,"In general, do you approve or disapprove of President Donald Trump’s handling of the coronavirus outbreak?",a,R,467.97,82.6,17.4,https://github.com/optimus-forecasting-and-polling/0ptimus-Coronavirus-Tracking/tree/master/June-18-2020
2020-06-09,2020-06-16,Øptimus,,1,Trump,"In general, do you approve or disapprove of President Donald Trump’s handling of the coronavirus outbreak?",a,all,1642.0,45.1,55.0,https://github.com/optimus-forecasting-and-polling/0ptimus-Coronavirus-Tracking/tree/master/June-18-2020
2020-06-10,2020-06-16,Ipsos (online),Reuters,0,Trump,Do you approve or disapprove about the way Donald Trump is handling the following issues? Coronavirus/COVID-19,a,all,4426.0,40.0,55.0,https://www.reuters.com/article/us-usa-election-poll/biden-opens-13-point-advantage-as-trump-popularity-drops-to-seven-month-low-reuters-ipsos-poll-idUSKBN23O1GX
2020-06-12,2020-06-16,Echelon Insights,,0,Trump,Do you approve or disapprove of how Donald Trump is handling… The spread of the coronavirus in the United States,lv,all,1000.0,41.0,57.0,https://60p3co1nax34ovc830mr2sak-wpengine.netdna-ssl.com/wp-content/uploads/Omnibus_June-2020_Release21.pdf
2020-06-13,2020-06-16,Fox News,,0,Trump,Do you approve or disapprove of the way each of the following have responded to the coronavirus pandemic? President Donald Trump,rv,I,174.59,31.0,65.0,https://static.foxnews.com/foxnews.com/content/uploads/2020/06/Fox_June-13-16-2020_Complete_National_Topline_June-19-Release.pdf
2020-06-13,2020-06-16,Fox News,,0,Trump,Do you approve or disapprove of the way each of the following have responded to the coronavirus pandemic? President Donald Trump,rv,all,1343.0,44.0,55.0,https://static.foxnews.com/foxnews.com/content/uploads/2020/06/Fox_June-13-16-2020_Complete_National_Topline_June-19-Release.pdf
2020-06-14,2020-06-16,YouGov,Economist,0,Trump,Do you approve or disapprove of Donald Trump’s handling of COVID-19 outbreak?,a,I,596.0,39.0,45.0,https://docs.cdn.yougov.com/vgqowgynze/econTabReport.pdf
2020-06-14,2020-06-16,YouGov,Economist,0,Trump,Do you approve or disapprove of Donald Trump’s handling of COVID-19 outbreak?,a,D,517.0,7.0,89.0,https://docs.cdn.yougov.com/vgqowgynze/econTabReport.pdf
2020-06-14,2020-06-16,YouGov,Economist,0,Trump,Do you approve or disapprove of Donald Trump’s handling of COVID-19 outbreak?,a,R,381.0,81.0,13.0,https://docs.cdn.yougov.com/vgqowgynze/econTabReport.pdf
2020-06-14,2020-06-16,YouGov,Economist,0,Trump,Do you approve or disapprove of Donald Trump’s handling of COVID-19 outbreak?,a,all,1500.0,40.0,51.0,https://docs.cdn.yougov.com/vgqowgynze/econTabReport.pdf
2020-06-13,2020-06-16,Fox News,,0,Trump,Do you approve or disapprove of the way each of the following have responded to the coronavirus pandemic? President Donald Trump,rv,R,550.63,84.0,15.0,https://static.foxnews.com/foxnews.com/content/uploads/2020/06/Fox_June-13-16-2020_Complete_National_Topline_June-19-Release.pdf
2020-06-11,2020-06-15,Global Strategy Group/GBAO/Navigator Research,,0,Trump,Do you approve or disapprove of the way that Donald Trump is handling the coronavirus pandemic?,rv,I,221.98,35.0,56.0,https://navigatorresearch.org/wp-content/uploads/2020/06/Navigating-Coronavirus-Full-Topline-F06.18.20.pdf
2020-06-11,2020-06-15,Quinnipiac,,0,Trump,Do you approve or disapprove of the way Donald Trump is handling the response to the coronavirus?,rv,I,452.88,43.0,56.0,https://poll.qu.edu/national/release-detail?ReleaseID=3664
2020-06-11,2020-06-15,Quinnipiac,,0,Trump,Do you approve or disapprove of the way Donald Trump is handling the response to the coronavirus?,rv,D,439.56,5.0,94.0,https://poll.qu.edu/national/release-detail?ReleaseID=3664
2020-06-11,2020-06-15,Quinnipiac,,0,Trump,Do you approve or disapprove of the way Donald Trump is handling the response to the coronavirus?,rv,R,333.0,90.0,8.0,https://poll.qu.edu/national/release-detail?ReleaseID=3664
2020-06-11,2020-06-15,Quinnipiac,,0,Trump,Do you approve or disapprove of the way Donald Trump is handling the response to the coronavirus?,rv,all,1332.0,42.0,56.0,https://poll.qu.edu/national/release-detail?ReleaseID=3664
2020-06-11,2020-06-15,Global Strategy Group/GBAO/Navigator Research,,0,Trump,Do you approve or disapprove of the way that Donald Trump is handling the coronavirus pandemic?,rv,D,433.87,6.0,93.0,https://navigatorresearch.org/wp-content/uploads/2020/06/Navigating-Coronavirus-Full-Topline-F06.18.20.pdf
2020-06-11,2020-06-15,Global Strategy Group/GBAO/Navigator Research,,0,Trump,Do you approve or disapprove of the way that Donald Trump is handling the coronavirus pandemic?,rv,R,363.24,82.0,14.0,https://navigatorresearch.org/wp-content/uploads/2020/06/Navigating-Coronavirus-Full-Topline-F06.18.20.pdf
2020-06-11,2020-06-15,Global Strategy Group/GBAO/Navigator Research,,0,Trump,Do you approve or disapprove of the way that Donald Trump is handling the coronavirus pandemic?,rv,all,1009.0,40.0,57.0,https://navigatorresearch.org/wp-content/uploads/2020/06/Navigating-Coronavirus-Full-Topline-F06.18.20.pdf
2020-06-11,2020-06-15,AP-NORC,,0,Trump,"Overall, do you approve or disapprove of the way Donald Trump is handling the coronavirus outbreak?",a,all,1310.0,37.0,62.0,http://www.apnorc.org/PDFs/AP-NORC%20June%202020/topline_june2020_release2.pdf
2020-06-13,2020-06-15,Winston,,0,Trump,Overall would you say that you approve or disapprove of the job Donald Trump is doing in handling the current health situation involving the coronavirus?,rv,all,1000.0,41.0,48.0,https://www.winningtheissues.org/wp-content/uploads/2020/08/Winning-the-Issues-June-2020-National-Survey.pdf
2020-06-12,2020-06-14,YouGov,Huffington Post,0,Trump,Do you approve or disapprove of the way President Trump is handling issues related to the coronavirus?,a,I,432.0,36.0,50.0,https://docs.cdn.yougov.com/4xyjgiwnim/tabs_HP_Coronavirus_20200612.pdf
2020-06-12,2020-06-14,YouGov,Huffington Post,0,Trump,Do you approve or disapprove of the way President Trump is handling issues related to the coronavirus?,a,D,338.0,13.0,83.0,https://docs.cdn.yougov.com/4xyjgiwnim/tabs_HP_Coronavirus_20200612.pdf
2020-06-12,2020-06-14,YouGov,Huffington Post,0,Trump,Do you approve or disapprove of the way President Trump is handling issues related to the coronavirus?,a,R,220.0,77.0,16.0,https://docs.cdn.yougov.com/4xyjgiwnim/tabs_HP_Coronavirus_20200612.pdf
2020-06-12,2020-06-14,YouGov,Huffington Post,0,Trump,Do you approve or disapprove of the way President Trump is handling issues related to the coronavirus?,a,all,1000.0,39.0,52.0,https://docs.cdn.yougov.com/4xyjgiwnim/tabs_HP_Coronavirus_20200612.pdf
2020-06-12,2020-06-14,Morning Consult,Politico,0,Trump,How would you rate each of the following on their handling of the coronavirus? President Donald Trump,rv,I,611.0,27.0,62.0,https://www.politico.com/f/?id=00000172-bfcd-d721-adff-bffdfec50000
2020-06-12,2020-06-14,Morning Consult,Politico,0,Trump,How would you rate each of the following on their handling of the coronavirus? President Donald Trump,rv,R,654.0,78.0,20.0,https://www.politico.com/f/?id=00000172-bfcd-d721-adff-bffdfec50000
2020-06-12,2020-06-14,Morning Consult,Politico,0,Trump,How would you rate each of the following on their handling of the coronavirus? President Donald Trump,rv,D,722.0,7.0,88.0,https://www.politico.com/f/?id=00000172-bfcd-d721-adff-bffdfec50000
2020-06-12,2020-06-14,Morning Consult,Politico,0,Trump,How would you rate each of the following on their handling of the coronavirus? President Donald Trump,rv,all,1987.0,37.0,58.0,https://www.politico.com/f/?id=00000172-bfcd-d721-adff-bffdfec50000
2020-06-12,2020-06-14,Morning Consult,,0,Trump,Do you approve or disapprove of the job each of the following is doing in handling the spread of coronavirus in the United States? President Donald Trump,a,D,867.0,13.0,80.0,https://assets.morningconsult.com/wp-uploads/2020/06/15150404/200652_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf
2020-06-12,2020-06-14,Morning Consult,,0,Trump,Do you approve or disapprove of the job each of the following is doing in handling the spread of coronavirus in the United States? President Donald Trump,a,R,607.0,78.0,17.0,https://assets.morningconsult.com/wp-uploads/2020/06/15150404/200652_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf
2020-06-12,2020-06-14,Morning Consult,,0,Trump,Do you approve or disapprove of the job each of the following is doing in handling the spread of coronavirus in the United States? President Donald Trump,a,all,2200.0,37.0,55.0,https://assets.morningconsult.com/wp-uploads/2020/06/15150404/200652_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf
2020-06-12,2020-06-14,Change Research,CNBC,0,Trump,Do you approve or disapprove of the job Donald Trump is doing handling each of the following issues: The coronavirus,lv,all,1250.0,42.0,58.0,https://drive.google.com/file/d/18zrf4szzSaU08mqpsgkkoRNODZty4GOy/view
2020-06-12,2020-06-14,Morning Consult,,0,Trump,Do you approve or disapprove of the job each of the following is doing in handling the spread of coronavirus in the United States? President Donald Trump,a,I,726.0,32.0,55.0,https://assets.morningconsult.com/wp-uploads/2020/06/15150404/200652_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf
2020-06-06,2020-06-13,Øptimus,,1,Trump,"In general, do you approve or disapprove of President Donald Trump’s handling of the coronavirus outbreak?",a,all,1748.0,43.1,56.9,https://github.com/optimus-forecasting-and-polling/0ptimus-Coronavirus-Tracking/tree/master/June-15-2020
2020-06-06,2020-06-13,Øptimus,,1,Trump,"In general, do you approve or disapprove of President Donald Trump’s handling of the coronavirus outbreak?",a,R,498.18,81.1,19.0,https://github.com/optimus-forecasting-and-polling/0ptimus-Coronavirus-Tracking/tree/master/June-15-2020
2020-06-06,2020-06-13,Øptimus,,1,Trump,"In general, do you approve or disapprove of President Donald Trump’s handling of the coronavirus outbreak?",a,D,611.8,16.5,83.6,https://github.com/optimus-forecasting-and-polling/0ptimus-Coronavirus-Tracking/tree/master/June-15-2020
