date_start,date_end,pollster,poll_sponsor,poll_type,poll_subject,question_text,population,party,sample_size,pct_approve,pct_disapprove,poll_url
2021-06-26,2021-06-29,YouGov,Economist,0,Biden,Do you approve or disapprove of the way Joe Biden is handling COVID-19?,a,R,426.0,23.0,69.0,
2021-06-26,2021-06-29,YouGov,Economist,0,Biden,Do you approve or disapprove of the way Joe Biden is handling COVID-19?,a,D,516.0,87.0,8.0,
2021-06-22,2021-06-29,Marist,"NPR, PBS Newshour",0,Biden,Do you approve or disapprove of how President Biden is handling the coronavirus pandemic?,a,all,1115.0,64.0,31.0,
2021-06-22,2021-06-29,Marist,"NPR, PBS Newshour",0,Biden,Do you approve or disapprove of how President Biden is handling the coronavirus pandemic?,a,D,289.6,93.0,5.0,
2021-06-22,2021-06-29,Marist,"NPR, PBS Newshour",0,Biden,Do you approve or disapprove of how President Biden is handling the coronavirus pandemic?,a,I,343.9,63.0,31.0,
2021-06-22,2021-06-29,Marist,"NPR, PBS Newshour",0,Biden,Do you approve or disapprove of how President Biden is handling the coronavirus pandemic?,a,R,262.45,36.0,58.0,
2021-06-25,2021-06-28,Morning Consult,Politico,0,Biden,Do you approve or disapprove of how President Biden is handling each of the following? Coronavirus,rv,all,1989.0,61.0,33.0,
2021-06-24,2021-06-28,Global Strategy Group/GBAO/Navigator Research,,0,Biden,Do you approve or disapprove of the way Joe Biden is handling The coronavirus pandemic?,rv,all,1000.0,64.0,33.0,
2021-06-25,2021-06-28,Morning Consult,Politico,0,Biden,Do you approve or disapprove of how President Biden is handling each of the following? Coronavirus,rv,R,754.0,32.0,61.0,
2021-06-25,2021-06-28,Morning Consult,Politico,0,Biden,Do you approve or disapprove of how President Biden is handling each of the following? Coronavirus,rv,I,458.0,60.0,30.0,
2021-06-25,2021-06-28,Morning Consult,Politico,0,Biden,Do you approve or disapprove of how President Biden is handling each of the following? Coronavirus,rv,D,778.0,90.0,7.0,
2021-06-24,2021-06-28,Global Strategy Group/GBAO/Navigator Research,,0,Biden,Do you approve or disapprove of the way Joe Biden is handling The coronavirus pandemic?,rv,R,380.0,34.0,62.0,
2021-06-24,2021-06-28,Global Strategy Group/GBAO/Navigator Research,,0,Biden,Do you approve or disapprove of the way Joe Biden is handling The coronavirus pandemic?,rv,D,420.0,92.0,6.0,
2021-06-24,2021-06-28,Global Strategy Group/GBAO/Navigator Research,,0,Biden,Do you approve or disapprove of the way Joe Biden is handling The coronavirus pandemic?,rv,I,241.0,56.0,34.0,
2021-06-22,2021-06-24,YouGov,Yahoo News,0,Biden,Do you approve or disapprove of the way President Biden is handling each of the following issues? Coronavirus,a,I,442.0,57.0,34.0,
2021-06-22,2021-06-24,YouGov,Yahoo News,0,Biden,Do you approve or disapprove of the way President Biden is handling each of the following issues? Coronavirus,a,D,579.0,91.0,6.0,
2021-06-22,2021-06-24,YouGov,Yahoo News,0,Biden,Do you approve or disapprove of the way President Biden is handling each of the following issues? Coronavirus,a,R,396.0,28.0,64.0,
2021-06-22,2021-06-24,YouGov,Yahoo News,0,Biden,Do you approve or disapprove of the way President Biden is handling each of the following issues? Coronavirus,a,all,1592.0,59.0,32.0,
2021-06-04,2021-06-23,YouGov,George Washington University,0,Biden,Do you approve or disapprove of the way each of the following is handlig the current coronavirus outbreak in the United States? President Joe Biden,rv,all,1753.0,52.1,38.4,
2021-06-20,2021-06-22,YouGov,Economist,0,Biden,Do you approve or disapprove of the way Joe Biden is handling COVID-19?,a,D,537.0,92.0,5.0,
2021-06-20,2021-06-22,YouGov,Economist,0,Biden,Do you approve or disapprove of the way Joe Biden is handling COVID-19?,a,I,388.0,49.0,37.0,
2021-06-19,2021-06-22,Fox News,,0,Biden,Do you approve or disapprove of the way Joe Biden is handling the following issues? The coronavirus pandemic,rv,R,400.4,38.0,59.0,
2021-06-20,2021-06-22,YouGov,Economist,0,Biden,Do you approve or disapprove of the way Joe Biden is handling COVID-19?,a,R,389.0,25.0,67.0,
2021-06-20,2021-06-22,YouGov,Economist,0,Biden,Do you approve or disapprove of the way Joe Biden is handling COVID-19?,a,all,1500.0,55.0,33.0,
2021-06-19,2021-06-22,Fox News,,0,Biden,Do you approve or disapprove of the way Joe Biden is handling the following issues? The coronavirus pandemic,rv,all,1001.0,64.0,34.0,
2021-06-19,2021-06-22,Fox News,,0,Biden,Do you approve or disapprove of the way Joe Biden is handling the following issues? The coronavirus pandemic,rv,D,390.39,91.0,8.0,
2021-06-18,2021-06-22,Echelon Insights,,0,Biden,Do you approve or disapprove of how Joe Biden is handling the spread of the coronavirus in the United States?,rv,all,1001.0,62.0,30.0,
2021-06-18,2021-06-22,Echelon Insights,,0,Biden,Do you approve or disapprove of how Joe Biden is handling the spread of the coronavirus in the United States?,rv,R,436.0,33.0,59.0,
2021-06-18,2021-06-22,Echelon Insights,,0,Biden,Do you approve or disapprove of how Joe Biden is handling the spread of the coronavirus in the United States?,rv,D,456.0,93.0,3.0,
2021-06-18,2021-06-22,Echelon Insights,,0,Biden,Do you approve or disapprove of how Joe Biden is handling the spread of the coronavirus in the United States?,rv,I,55.0,57.0,21.0,
2021-06-19,2021-06-22,Fox News,,0,Biden,Do you approve or disapprove of the way Joe Biden is handling the following issues? The coronavirus pandemic,rv,I,210.21,62.0,34.0,
2021-06-17,2021-06-20,American Research Group,,0,Biden,"Do you approve or disapprove of the way Joe Biden is handling the coronavirus outbreak?

",a,all,1100.0,61.0,33.0,
2021-06-17,2021-06-20,American Research Group,,0,Biden,"Do you approve or disapprove of the way Joe Biden is handling the coronavirus outbreak?

",a,I,348.0,61.0,33.0,
2021-06-17,2021-06-20,American Research Group,,0,Biden,"Do you approve or disapprove of the way Joe Biden is handling the coronavirus outbreak?

",a,D,361.0,95.0,3.0,
2021-06-17,2021-06-20,American Research Group,,0,Biden,"Do you approve or disapprove of the way Joe Biden is handling the coronavirus outbreak?

",a,R,281.0,17.0,74.0,
2021-06-11,2021-06-17,Ipsos,Reuters,0,Biden,Do you approve or disapprove of the way Joe Biden is handling the following issues? Coronavirus/COVID-19,a,R,1583.0,41.0,53.0,
2021-06-11,2021-06-17,Ipsos,Reuters,0,Biden,Do you approve or disapprove of the way Joe Biden is handling the following issues? Coronavirus/COVID-19,a,all,4420.0,64.0,28.0,
2021-06-11,2021-06-17,Ipsos,Reuters,0,Biden,Do you approve or disapprove of the way Joe Biden is handling the following issues? Coronavirus/COVID-19,a,I,474.0,60.0,26.0,
2021-06-11,2021-06-17,Ipsos,Reuters,0,Biden,Do you approve or disapprove of the way Joe Biden is handling the following issues? Coronavirus/COVID-19,a,D,2015.0,91.0,8.0,
2021-06-13,2021-06-15,YouGov,Economist,0,Biden,Do you approve or disapprove of the way Joe Biden is handling COVID-19?,a,I,451.0,42.0,47.0,
2021-06-13,2021-06-15,YouGov,Economist,0,Biden,Do you approve or disapprove of the way Joe Biden is handling COVID-19?,a,D,507.0,89.0,6.0,
2021-06-13,2021-06-15,YouGov,Economist,0,Biden,Do you approve or disapprove of the way Joe Biden is handling COVID-19?,a,R,361.0,24.0,67.0,
2021-06-13,2021-06-15,YouGov,Economist,0,Biden,Do you approve or disapprove of the way Joe Biden is handling COVID-19?,a,all,1500.0,53.0,35.0,
2021-06-10,2021-06-14,Global Strategy Group/GBAO/Navigator Research,,0,Biden,Do you approve or disapprove of the way Joe Biden is handling The coronavirus pandemic?,rv,R,370.37,27.0,69.0,
2021-06-10,2021-06-14,Global Strategy Group/GBAO/Navigator Research,,0,Biden,Do you approve or disapprove of the way Joe Biden is handling The coronavirus pandemic?,rv,I,210.21,52.0,33.0,
2021-06-10,2021-06-14,Global Strategy Group/GBAO/Navigator Research,,0,Biden,Do you approve or disapprove of the way Joe Biden is handling The coronavirus pandemic?,rv,all,1001.0,62.0,35.0,
2021-06-10,2021-06-14,Global Strategy Group/GBAO/Navigator Research,,0,Biden,Do you approve or disapprove of the way Joe Biden is handling The coronavirus pandemic?,rv,D,420.42,94.0,4.0,
2021-06-10,2021-06-14,AP-NORC,,0,Biden,Do you approve or disapprove of how Joe Biden is handling the coronavirus pandemic?,a,all,1125.0,68.0,31.0,
2021-06-10,2021-06-14,AP-NORC,,0,Biden,Do you approve or disapprove of how Joe Biden is handling the coronavirus pandemic?,a,R,427.5,43.0,57.0,
2021-06-10,2021-06-14,AP-NORC,,0,Biden,Do you approve or disapprove of how Joe Biden is handling the coronavirus pandemic?,a,D,483.75,95.0,5.0,
2021-06-10,2021-06-14,AP-NORC,,0,Biden,Do you approve or disapprove of how Joe Biden is handling the coronavirus pandemic?,a,I,213.75,57.0,40.0,
2021-06-11,2021-06-13,Morning Consult,Politico,0,Biden,Do you approve or disapprove of how President Biden is handling each of the following? Coronavirus,rv,I,525.0,57.0,32.0,
2021-06-11,2021-06-13,Morning Consult,Politico,0,Biden,Do you approve or disapprove of how President Biden is handling each of the following? Coronavirus,rv,D,761.0,90.0,8.0,
2021-06-11,2021-06-13,Morning Consult,Politico,0,Biden,Do you approve or disapprove of how President Biden is handling each of the following? Coronavirus,rv,R,708.0,33.0,60.0,
2021-06-11,2021-06-13,Morning Consult,Politico,0,Biden,Do you approve or disapprove of how President Biden is handling each of the following? Coronavirus,rv,all,1994.0,61.0,33.0,
2021-06-07,2021-06-09,HarrisX,Hill.TV,0,Biden,Do you approve or disapprove of the job Joe Biden is doing on handling the coronavirus outbreak?,rv,R,679.0,40.0,60.0,
2021-06-07,2021-06-09,HarrisX,Hill.TV,0,Biden,Do you approve or disapprove of the job Joe Biden is doing on handling the coronavirus outbreak?,rv,all,1885.0,67.0,33.0,
2021-06-07,2021-06-09,HarrisX,Hill.TV,0,Biden,Do you approve or disapprove of the job Joe Biden is doing on handling the coronavirus outbreak?,rv,I,471.0,67.0,33.0,
2021-06-07,2021-06-09,HarrisX,Hill.TV,0,Biden,Do you approve or disapprove of the job Joe Biden is doing on handling the coronavirus outbreak?,rv,D,697.0,93.0,7.0,
2021-06-06,2021-06-08,YouGov,Economist,0,Biden,Do you approve or disapprove of the way Joe Biden is handling COVID-19?,a,I,423.0,46.0,41.0,
2021-06-06,2021-06-08,YouGov,Economist,0,Biden,Do you approve or disapprove of the way Joe Biden is handling COVID-19?,a,D,516.0,87.0,6.0,
2021-06-06,2021-06-08,YouGov,Economist,0,Biden,Do you approve or disapprove of the way Joe Biden is handling COVID-19?,a,R,404.0,27.0,68.0,
2021-06-06,2021-06-08,YouGov,Economist,0,Biden,Do you approve or disapprove of the way Joe Biden is handling COVID-19?,a,all,1500.0,54.0,35.0,
2021-05-29,2021-06-01,YouGov,Economist,0,Biden,Do you approve or disapprove of the way Joe Biden is handling COVID-19?,a,D,531.0,85.0,10.0,
2021-05-29,2021-06-01,YouGov,Economist,0,Biden,Do you approve or disapprove of the way Joe Biden is handling COVID-19?,a,R,395.0,21.0,62.0,
2021-05-29,2021-06-01,YouGov,Economist,0,Biden,Do you approve or disapprove of the way Joe Biden is handling COVID-19?,a,all,1500.0,53.0,35.0,
2021-05-29,2021-06-01,YouGov,Economist,0,Biden,Do you approve or disapprove of the way Joe Biden is handling COVID-19?,a,I,412.0,50.0,41.0,
2021-05-25,2021-05-26,Rasmussen (Pulse Opinion Research),,0,Biden,"Do you strongly approve, somewhat approve, somewhat disapprove, or strongly disapprove of President Biden’s handling of the COVID-19 pandemic?",lv,R,324.0,34.0,64.0,
2021-05-25,2021-05-26,Rasmussen (Pulse Opinion Research),,0,Biden,"Do you strongly approve, somewhat approve, somewhat disapprove, or strongly disapprove of President Biden’s handling of the COVID-19 pandemic?",lv,I,234.0,55.0,41.0,
2021-05-25,2021-05-26,Rasmussen (Pulse Opinion Research),,0,Biden,"Do you strongly approve, somewhat approve, somewhat disapprove, or strongly disapprove of President Biden’s handling of the COVID-19 pandemic?",lv,all,900.0,59.0,39.0,
2021-05-25,2021-05-26,Rasmussen (Pulse Opinion Research),,0,Biden,"Do you strongly approve, somewhat approve, somewhat disapprove, or strongly disapprove of President Biden’s handling of the COVID-19 pandemic?",lv,D,342.0,84.0,12.0,
2021-05-24,2021-05-26,YouGov,Yahoo News,0,Biden,Do you approve or disapprove of the way President Biden is handling each of the following issues? Coronavirus,a,all,1588.0,54.0,34.0,
2021-05-24,2021-05-26,YouGov,Yahoo News,0,Biden,Do you approve or disapprove of the way President Biden is handling each of the following issues? Coronavirus,a,R,376.0,26.0,67.0,
2021-05-24,2021-05-26,YouGov,Yahoo News,0,Biden,Do you approve or disapprove of the way President Biden is handling each of the following issues? Coronavirus,a,D,598.0,84.0,9.0,
2021-05-24,2021-05-26,YouGov,Yahoo News,0,Biden,Do you approve or disapprove of the way President Biden is handling each of the following issues? Coronavirus,a,I,449.0,52.0,37.0,
2021-05-22,2021-05-25,Fox News,,0,Biden,Do you approve or disapprove of the way Joe Biden is handling the following issues? The coronavirus pandemic,rv,all,1003.0,64.0,34.0,
2021-05-22,2021-05-25,YouGov,Economist,0,Biden,Do you approve or disapprove of the way Joe Biden is handling COVID-19?,a,R,365.0,22.0,69.0,
2021-05-22,2021-05-25,YouGov,Economist,0,Biden,Do you approve or disapprove of the way Joe Biden is handling COVID-19?,a,D,595.0,87.0,10.0,
2021-05-22,2021-05-25,YouGov,Economist,0,Biden,Do you approve or disapprove of the way Joe Biden is handling COVID-19?,a,I,389.0,50.0,39.0,
2021-05-22,2021-05-25,YouGov,Economist,0,Biden,Do you approve or disapprove of the way Joe Biden is handling COVID-19?,a,all,1500.0,55.0,35.0,
2021-05-22,2021-05-25,Fox News,,0,Biden,Do you approve or disapprove of the way Joe Biden is handling the following issues? The coronavirus pandemic,rv,R,401.2,37.0,59.0,
2021-05-22,2021-05-25,Fox News,,0,Biden,Do you approve or disapprove of the way Joe Biden is handling the following issues? The coronavirus pandemic,rv,D,421.26,90.0,8.0,
2021-05-22,2021-05-25,Fox News,,0,Biden,Do you approve or disapprove of the way Joe Biden is handling the following issues? The coronavirus pandemic,rv,I,180.54,62.0,36.0,
2021-05-18,2021-05-24,Quinnipiac,,0,Biden,Do you approve or disapprove of the way Joe Biden is handling - the response to the coronavirus?,a,I,460.6,65.0,28.0,
2021-05-18,2021-05-24,Quinnipiac,,0,Biden,Do you approve or disapprove of the way Joe Biden is handling - the response to the coronavirus?,a,D,434.28,89.0,8.0,
2021-05-18,2021-05-24,Quinnipiac,,0,Biden,Do you approve or disapprove of the way Joe Biden is handling - the response to the coronavirus?,a,R,289.52,34.0,62.0,
2021-05-18,2021-05-24,Quinnipiac,,0,Biden,Do you approve or disapprove of the way Joe Biden is handling - the response to the coronavirus?,a,all,1316.0,65.0,30.0,
2021-05-20,2021-05-24,Global Strategy Group/GBAO/Navigator Research,,0,Biden,Do you approve or disapprove of the way Joe Biden is handling The coronavirus pandemic?,rv,I,252.84,59.0,27.0,
2021-05-20,2021-05-24,Global Strategy Group/GBAO/Navigator Research,,0,Biden,Do you approve or disapprove of the way Joe Biden is handling The coronavirus pandemic?,rv,D,505.68,93.0,5.0,
2021-05-20,2021-05-24,Global Strategy Group/GBAO/Navigator Research,,0,Biden,Do you approve or disapprove of the way Joe Biden is handling The coronavirus pandemic?,rv,R,445.48,28.0,67.0,
2021-05-20,2021-05-24,Global Strategy Group/GBAO/Navigator Research,,0,Biden,Do you approve or disapprove of the way Joe Biden is handling The coronavirus pandemic?,rv,all,1204.0,62.0,34.0,
2021-05-17,2021-05-20,American Research Group,,0,Biden,"Do you approve or disapprove of the way Joe Biden is handling the coronavirus outbreak?

",rv,R,279.0,21.0,70.0,
2021-05-17,2021-05-20,American Research Group,,0,Biden,"Do you approve or disapprove of the way Joe Biden is handling the coronavirus outbreak?

",a,all,1100.0,64.0,32.0,
2021-05-17,2021-05-20,American Research Group,,0,Biden,"Do you approve or disapprove of the way Joe Biden is handling the coronavirus outbreak?

",rv,all,987.0,64.0,32.0,
2021-05-17,2021-05-20,American Research Group,,0,Biden,"Do you approve or disapprove of the way Joe Biden is handling the coronavirus outbreak?

",rv,I,347.0,58.0,34.0,
2021-05-17,2021-05-20,American Research Group,,0,Biden,"Do you approve or disapprove of the way Joe Biden is handling the coronavirus outbreak?

",rv,D,361.0,97.0,2.0,
2021-05-17,2021-05-19,HarrisX,Hill.TV,0,Biden,Do you approve or disapprove of the job Joe Biden is doing on handling the coronavirus outbreak?,rv,I,472.0,71.0,29.0,
2021-05-17,2021-05-19,HarrisX,Hill.TV,0,Biden,Do you approve or disapprove of the job Joe Biden is doing on handling the coronavirus outbreak?,rv,D,699.0,93.0,7.0,
2021-05-17,2021-05-19,HarrisX,Hill.TV,0,Biden,Do you approve or disapprove of the job Joe Biden is doing on handling the coronavirus outbreak?,rv,R,680.0,42.0,58.0,
2021-05-17,2021-05-19,HarrisX,Hill.TV,0,Biden,Do you approve or disapprove of the job Joe Biden is doing on handling the coronavirus outbreak?,rv,all,1889.0,68.0,32.0,
2021-05-15,2021-05-18,YouGov,Economist,0,Biden,Do you approve or disapprove of the way Joe Biden is handling COVID-19?,a,D,580.0,86.0,8.0,
2021-05-15,2021-05-18,YouGov,Economist,0,Biden,Do you approve or disapprove of the way Joe Biden is handling COVID-19?,a,R,374.0,24.0,69.0,
2021-05-15,2021-05-18,YouGov,Economist,0,Biden,Do you approve or disapprove of the way Joe Biden is handling COVID-19?,a,all,1500.0,55.0,35.0,
2021-05-15,2021-05-18,YouGov,Economist,0,Biden,Do you approve or disapprove of the way Joe Biden is handling COVID-19?,a,I,390.0,52.0,37.0,
2021-05-14,2021-05-17,Echelon Insights,,0,Biden,Do you approve or disapprove of how Joe Biden is handling the spread of the coronavirus in the United States?,rv,I,234.0,63.0,29.0,
2021-05-14,2021-05-17,Echelon Insights,,0,Biden,Do you approve or disapprove of how Joe Biden is handling the spread of the coronavirus in the United States?,rv,D,473.0,92.0,5.0,
2021-05-14,2021-05-17,Echelon Insights,,0,Biden,Do you approve or disapprove of how Joe Biden is handling the spread of the coronavirus in the United States?,rv,R,399.0,31.0,63.0,
2021-05-14,2021-05-17,Echelon Insights,,0,Biden,Do you approve or disapprove of how Joe Biden is handling the spread of the coronavirus in the United States?,rv,all,1132.0,64.0,31.0,
2021-05-15,2021-05-15,Data for Progress,,0,Biden,"For each person or group, say whether you approve or disapprove of the way they are handling the coronavirus pandemic: President Joe Biden",a,D,746.0,91.45,6.88,
2021-05-15,2021-05-15,Data for Progress,,0,Biden,"For each person or group, say whether you approve or disapprove of the way they are handling the coronavirus pandemic: President Joe Biden",a,R,609.0,29.09,67.56,
2021-05-15,2021-05-15,Data for Progress,,0,Biden,"For each person or group, say whether you approve or disapprove of the way they are handling the coronavirus pandemic: President Joe Biden",a,all,1613.0,59.08,35.66,
2021-05-11,2021-05-13,YouGov,Yahoo News,0,Biden,Do you approve or disapprove of the way President Biden is handling each of the following issues?,a,D,531.0,88.0,8.0,
2021-05-11,2021-05-13,YouGov,Yahoo News,0,Biden,Do you approve or disapprove of the way President Biden is handling each of the following issues?,a,R,346.0,21.0,72.0,
2021-05-11,2021-05-13,YouGov,Yahoo News,0,Biden,Do you approve or disapprove of the way President Biden is handling each of the following issues?,a,all,1561.0,54.0,35.0,
2021-05-11,2021-05-13,YouGov,Yahoo News,0,Biden,Do you approve or disapprove of the way President Biden is handling each of the following issues?,a,I,433.0,51.0,37.0,
2021-05-08,2021-05-11,YouGov,Economist,0,Biden,Do you approve or disapprove of the way Joe Biden is handling COVID-19?,a,I,400.0,49.0,40.0,
2021-05-08,2021-05-11,YouGov,Economist,0,Biden,Do you approve or disapprove of the way Joe Biden is handling COVID-19?,a,D,548.0,82.0,13.0,
2021-05-08,2021-05-11,YouGov,Economist,0,Biden,Do you approve or disapprove of the way Joe Biden is handling COVID-19?,a,R,368.0,24.0,69.0,
2021-05-08,2021-05-11,YouGov,Economist,0,Biden,Do you approve or disapprove of the way Joe Biden is handling COVID-19?,a,all,1500.0,52.0,37.0,
2021-05-04,2021-05-10,Marist,"NPR, PBS NewsHour",0,Biden,Do you approve or disapprove of how President Biden is handling the coronavirus pandemic?,a,all,1249.0,66.0,29.0,
2021-05-06,2021-05-10,Global Strategy Group/GBAO/Navigator Research,,0,Biden,Do you approve or disapprove of the way Joe Biden is handling The coronavirus pandemic?,rv,all,1000.0,64.0,31.0,
2021-05-06,2021-05-10,Global Strategy Group/GBAO/Navigator Research,,0,Biden,Do you approve or disapprove of the way Joe Biden is handling The coronavirus pandemic?,rv,R,370.0,32.0,62.0,
2021-05-06,2021-05-10,Global Strategy Group/GBAO/Navigator Research,,0,Biden,Do you approve or disapprove of the way Joe Biden is handling The coronavirus pandemic?,rv,D,420.0,95.0,4.0,
2021-05-06,2021-05-10,Global Strategy Group/GBAO/Navigator Research,,0,Biden,Do you approve or disapprove of the way Joe Biden is handling The coronavirus pandemic?,rv,I,210.0,56.0,29.0,
2021-05-04,2021-05-10,Marist,"NPR, PBS NewsHour",0,Biden,Do you approve or disapprove of how President Biden is handling the coronavirus pandemic?,rv,all,1075.0,67.0,30.0,
2021-05-04,2021-05-10,Marist,"NPR, PBS NewsHour",0,Biden,Do you approve or disapprove of how President Biden is handling the coronavirus pandemic?,rv,R,290.25,32.0,63.0,
2021-05-04,2021-05-10,Marist,"NPR, PBS NewsHour",0,Biden,Do you approve or disapprove of how President Biden is handling the coronavirus pandemic?,rv,D,376.25,97.0,3.0,
2021-05-04,2021-05-10,Marist,"NPR, PBS NewsHour",0,Biden,Do you approve or disapprove of how President Biden is handling the coronavirus pandemic?,rv,I,387.0,66.0,29.0,
2021-05-07,2021-05-09,Morning Consult,Politico,0,Biden,Do you approve or disapprove of how President Biden is handling each of the following? Coronavirus,rv,I,537.0,55.0,34.0,
2021-05-07,2021-05-09,Morning Consult,Politico,0,Biden,Do you approve or disapprove of how President Biden is handling each of the following? Coronavirus,rv,D,830.0,92.0,6.0,
2021-05-07,2021-05-09,Morning Consult,Politico,0,Biden,Do you approve or disapprove of how President Biden is handling each of the following? Coronavirus,rv,R,627.0,35.0,57.0,
2021-05-07,2021-05-09,Morning Consult,Politico,0,Biden,Do you approve or disapprove of how President Biden is handling each of the following? Coronavirus,rv,all,1994.0,65.0,30.0,
2021-05-01,2021-05-04,YouGov,Economist,0,Biden,Do you approve or disapprove of the way Joe Biden is handling COVID-19?,a,I,388.0,44.0,43.0,
2021-05-01,2021-05-04,YouGov,Economist,0,Biden,Do you approve or disapprove of the way Joe Biden is handling COVID-19?,a,all,1500.0,52.0,36.0,
2021-05-01,2021-05-04,YouGov,Economist,0,Biden,Do you approve or disapprove of the way Joe Biden is handling COVID-19?,a,R,383.0,25.0,67.0,
2021-05-01,2021-05-04,YouGov,Economist,0,Biden,Do you approve or disapprove of the way Joe Biden is handling COVID-19?,a,D,569.0,81.0,11.0,
2021-05-03,2021-05-04,HarrisX,Hill.TV,0,Biden,Do you approve or disapprove of the job Joe Biden is doing on handling the coronavirus outbreak?,rv,all,939.0,68.0,32.0,
2021-05-03,2021-05-04,HarrisX,Hill.TV,0,Biden,Do you approve or disapprove of the job Joe Biden is doing on handling the coronavirus outbreak?,rv,D,347.0,92.0,8.0,
2021-05-03,2021-05-04,HarrisX,Hill.TV,0,Biden,Do you approve or disapprove of the job Joe Biden is doing on handling the coronavirus outbreak?,rv,I,235.0,72.0,28.0,
2021-05-03,2021-05-04,HarrisX,Hill.TV,0,Biden,Do you approve or disapprove of the job Joe Biden is doing on handling the coronavirus outbreak?,rv,R,338.0,41.0,59.0,
2021-04-29,2021-05-03,AP-NORC,,0,Biden,Do you approve or disapprove of how Joe Biden is handling the coronavirus pandemic?,a,I,313.14,59.0,35.0,
2021-04-29,2021-05-03,AP-NORC,,0,Biden,Do you approve or disapprove of how Joe Biden is handling the coronavirus pandemic?,a,D,847.32,96.0,3.0,
2021-04-29,2021-05-03,AP-NORC,,0,Biden,Do you approve or disapprove of how Joe Biden is handling the coronavirus pandemic?,a,R,681.54,47.0,53.0,
2021-04-29,2021-05-03,AP-NORC,,0,Biden,Do you approve or disapprove of how Joe Biden is handling the coronavirus pandemic?,a,all,1842.0,71.0,27.0,
2021-04-27,2021-04-29,Harris Poll,Harvard,0,Biden,Do you approve or disapprove of the job President Biden is doing on reacting to coronavirus?,rv,R,666.0,44.0,56.0,
2021-04-27,2021-04-29,YouGov,Yahoo News,0,Biden,Do you approve or disapprove of the way President Biden is handling coronavirus?,a,I,416.0,58.0,34.0,
2021-04-27,2021-04-29,YouGov,Yahoo News,0,Biden,Do you approve or disapprove of the way President Biden is handling coronavirus?,a,all,1558.0,57.0,32.0,
2021-04-27,2021-04-29,YouGov,Yahoo News,0,Biden,Do you approve or disapprove of the way President Biden is handling coronavirus?,a,R,378.0,28.0,66.0,
2021-04-27,2021-04-29,YouGov,Yahoo News,0,Biden,Do you approve or disapprove of the way President Biden is handling coronavirus?,a,D,597.0,86.0,7.0,
2021-04-27,2021-04-29,Harris Poll,Harvard,0,Biden,Do you approve or disapprove of the job President Biden is doing on reacting to coronavirus?,rv,D,693.0,92.0,8.0,
2021-04-27,2021-04-29,Harris Poll,Harvard,0,Biden,Do you approve or disapprove of the job President Biden is doing on reacting to coronavirus?,rv,all,1864.0,69.0,31.0,
2021-04-27,2021-04-29,Harris Poll,Harvard,0,Biden,Do you approve or disapprove of the job President Biden is doing on reacting to coronavirus?,rv,I,447.0,72.0,28.0,
2021-04-26,2021-04-28,HarrisX,Hill.TV,0,Biden,Do you approve or disapprove of the job Joe Biden is doing on handling the coronavirus outbreak?,rv,all,2819.0,67.0,33.0,
2021-04-26,2021-04-28,HarrisX,Hill.TV,0,Biden,Do you approve or disapprove of the job Joe Biden is doing on handling the coronavirus outbreak?,rv,I,705.0,70.0,30.0,
2021-04-26,2021-04-28,HarrisX,Hill.TV,0,Biden,Do you approve or disapprove of the job Joe Biden is doing on handling the coronavirus outbreak?,rv,D,1043.0,92.0,8.0,
2021-04-26,2021-04-28,HarrisX,Hill.TV,0,Biden,Do you approve or disapprove of the job Joe Biden is doing on handling the coronavirus outbreak?,rv,R,1015.0,41.0,59.0,
2021-04-25,2021-04-27,YouGov,Economist,0,Biden,Do you approve or disapprove of the way Joe Biden is handling COVID-19?,a,R,424.0,26.0,64.0,
2021-04-25,2021-04-27,YouGov,Economist,0,Biden,Do you approve or disapprove of the way Joe Biden is handling COVID-19?,a,all,1500.0,54.0,34.0,
2021-04-25,2021-04-27,YouGov,Economist,0,Biden,Do you approve or disapprove of the way Joe Biden is handling COVID-19?,a,D,498.0,86.0,8.0,
2021-04-25,2021-04-27,YouGov,Economist,0,Biden,Do you approve or disapprove of the way Joe Biden is handling COVID-19?,a,I,399.0,52.0,39.0,
2021-04-21,2021-04-26,SSRS,CNN,0,Biden,Do you approve or disapprove of the way Joe Biden is handling The coronavirus pandemic?,a,I,431.72,65.0,31.0,
2021-04-24,2021-04-26,Morning Consult,Politico,0,Biden,Do you approve or disapprove of how President Biden is handling the following? Coronavirus,rv,R,589.0,35.0,56.0,
2021-04-22,2021-04-26,Global Strategy Group/GBAO/Navigator Research,,0,Biden,Do you approve or disapprove of the way Joe Biden is handling The coronavirus pandemic?,rv,all,989.0,62.0,35.0,
2021-04-22,2021-04-26,Global Strategy Group/GBAO/Navigator Research,,0,Biden,Do you approve or disapprove of the way Joe Biden is handling The coronavirus pandemic?,rv,R,365.93,29.0,67.0,
2021-04-22,2021-04-26,Global Strategy Group/GBAO/Navigator Research,,0,Biden,Do you approve or disapprove of the way Joe Biden is handling The coronavirus pandemic?,rv,D,415.38,94.0,4.0,
2021-04-24,2021-04-26,Morning Consult,Politico,0,Biden,Do you approve or disapprove of how President Biden is handling the following? Coronavirus,rv,all,1991.0,67.0,26.0,
2021-04-22,2021-04-26,Global Strategy Group/GBAO/Navigator Research,,0,Biden,Do you approve or disapprove of the way Joe Biden is handling The coronavirus pandemic?,rv,I,207.69,49.0,40.0,
